pl;pw;sl;sw;id
5.9;3.0;5.1;1.9;7950
5.1;3.4;1.4;0.3;7951
4.9;3.1;1.2;0.2;7952
4.5;3.2;1.2;0.4;7953
4.7;3.1;1.5;0.3;7954
5.0;3.4;1.3;0.1;7955
5.4;3.9;1.5;0.5;7956
4.7;3.4;1.4;0.3;7957
4.5;2.9;1.4;0.2;7959
4.7;3.1;1.4;0.1;7960
5.4;3.6;1.5;0.2;7961
4.7;3.2;1.7;0.2;7962
4.8;2.8;1.2;0.1;7963
4.2;3.0;1.1;0.1;7964
5.8;4.0;1.2;0.3;7965
5.7;4.2;1.3;0.4;7966
5.4;3.9;1.2;0.5;7967
5.0;3.4;1.2;0.4;7968
5.7;3.8;1.6;0.3;7969
5.1;3.8;1.3;0.4;7970
5.4;3.3;1.7;0.2;7971
4.9;3.7;1.5;0.5;7972
4.5;3.7;0.9;0.3;7973
5.0;3.2;1.6;0.6;7974
4.8;3.4;1.9;0.2;7975
5.0;3.4;1.5;0.3;7977
5.2;3.5;1.2;0.2;7979
4.6;3.2;1.5;0.3;7980
4.7;3.1;1.5;0.2;7981
5.4;3.4;1.6;0.4;7982
5.2;4.0;1.3;0.1;7983
4.9;3.1;1.4;0.2;7985
4.8;3.2;1.2;0.4;7986
5.6;3.4;1.2;0.3;7987
4.9;3.1;1.4;0.1;7988
4.4;3.0;1.2;0.2;7989
5.1;3.4;1.5;0.1;7990
5.0;3.6;1.1;0.3;7991
4.5;2.2;1.3;0.4;7992
4.5;3.1;1.3;0.2;7993
4.8;3.5;1.5;0.6;7994
5.0;3.8;1.9;0.4;7995
4.6;2.9;1.3;0.4;7996
5.1;3.7;1.6;0.3;7997
4.5;3.0;1.2;0.3;7998
5.3;3.6;1.4;0.2;7999
4.9;3.3;1.3;0.1;8000
6.5;2.8;4.5;1.4;8005
4.9;2.1;3.5;1.0;8011
5.9;3.1;4.3;1.7;8012
6.0;2.2;4.1;1.0;8013
6.1;2.8;4.7;1.5;8014
6.3;2.2;4.5;1.6;8019
6.7;2.8;4.7;1.3;8027
5.8;2.6;4.0;1.3;8033
5.3;2.9;4.4;1.5;8035
5.9;3.4;4.4;1.7;8036
6.1;2.8;4.4;1.5;8048
6.2;3.2;6.0;2.4;8051
5.6;2.5;4.9;1.9;8052
7.0;2.9;5.8;2.0;8053
6.5;3.0;5.7;2.3;8055
7.5;2.9;6.5;2.1;8056
4.8;2.3;4.4;1.8;8057
7.2;2.9;6.3;1.8;8058
6.7;2.5;5.8;1.8;8059
7.1;3.6;5.9;2.5;8060
6.4;3.1;5.1;2.0;8061
6.3;2.7;5.3;1.9;8062
6.8;3.0;5.4;2.1;8063
5.5;2.5;4.9;2.0;8064
5.7;2.9;5.2;2.5;8065
6.4;2.9;5.5;1.9;8067
7.6;3.8;6.7;2.2;8068
7.7;2.6;6.8;2.3;8069
6.0;2.1;4.9;1.7;8070
7.0;3.2;5.6;2.2;8071
5.4;2.6;4.8;2.2;8072
7.6;2.8;6.5;2.0;8073
6.2;2.6;4.8;1.9;8074
6.6;3.4;5.7;2.2;8075
7.2;3.1;6.0;1.8;8076
6.1;2.9;4.7;2.0;8077
6.1;2.8;4.9;1.9;8078
6.3;2.8;5.4;2.2;8079
7.8;3.7;6.4;2.1;8082
6.3;2.8;5.5;2.2;8083
6.2;2.8;5.2;1.6;8084
6.2;2.5;5.5;1.5;8085
7.6;3.0;6.0;2.4;8086
6.2;3.4;5.6;2.4;8087
6.3;3.0;5.3;1.8;8088
6.1;2.9;4.9;1.9;8089
6.8;3.1;5.4;2.1;8090
6.6;3.1;5.5;2.4;8091
6.8;3.1;5.0;2.4;8092
5.8;2.7;5.1;2.0;8093
6.7;3.2;5.9;2.4;8094
6.7;3.3;5.7;2.6;8095
6.8;2.9;5.1;2.4;8096
6.2;2.5;4.9;1.9;8097
6.5;3.1;5.1;2.0;8098
6.2;3.5;5.5;2.2;8099
5.2;3.5;1.3;0.1;8101
5.0;3.0;1.5;0.1;8102
4.7;3.3;1.3;0.4;8103
4.9;3.5;1.2;0.3;8105
5.4;3.7;1.6;0.4;8106
4.9;3.4;1.5;0.2;8108
4.4;2.9;1.4;0.2;8109
5.0;3.1;1.4;0.2;8110
5.4;3.8;1.4;0.3;8111
4.8;3.2;1.6;0.3;8112
4.7;3.0;1.3;0.1;8113
4.2;3.0;1.0;0.1;8114
5.8;4.1;1.2;0.2;8115
5.6;4.2;1.5;0.4;8116
5.3;3.9;1.3;0.6;8117
4.9;3.4;1.3;0.3;8118
5.7;3.8;1.7;0.4;8119
5.0;3.8;1.5;0.4;8120
5.4;3.5;1.6;0.4;8121
5.1;3.7;1.4;0.4;8122
4.5;3.5;0.8;0.3;8123
5.1;3.3;1.7;0.6;8124
5.0;2.9;1.5;0.2;8126
4.9;3.4;1.4;0.4;8127
5.2;3.4;1.6;0.1;8128
5.1;3.3;1.3;0.3;8129
4.7;3.2;1.5;0.2;8130
4.7;3.1;1.5;0.3;8131
5.4;3.3;1.5;0.4;8132
5.1;4.1;1.5;0.3;8133
5.4;4.2;1.4;0.3;8134
5.1;3.1;1.1;0.2;8136
5.3;3.4;1.3;0.4;8137
4.9;3.1;1.5;0.1;8138
5.1;3.3;1.5;0.3;8140
4.4;2.2;1.4;0.3;8142
4.8;3.5;1.5;0.6;8144
4.9;3.7;1.8;0.5;8145
4.8;3.0;1.3;0.3;8146
4.5;3.1;1.4;0.3;8148
5.3;3.8;1.6;0.4;8149
5.0;3.3;1.2;0.3;8150
5.5;2.3;4.0;1.3;8154
4.8;2.4;3.3;1.0;8158
6.0;3.0;4.2;1.5;8162
5.6;2.4;3.9;1.2;8170
5.7;3.1;4.9;1.9;8171
6.1;3.3;6.0;2.5;8201
5.7;2.6;5.0;2.0;8202
7.1;2.9;5.8;2.1;8203
6.3;2.9;5.4;1.9;8204
6.5;2.9;5.7;2.2;8205
7.6;3.0;6.5;2.2;8206
4.9;2.4;4.5;1.8;8207
7.2;2.8;6.3;1.9;8208
6.5;2.5;5.8;1.9;8209
7.2;3.5;6.1;2.5;8210
6.5;3.2;5.1;2.2;8211
6.3;2.7;5.3;2.0;8212
6.8;2.9;5.5;2.0;8213
5.7;2.4;5.0;2.1;8214
6.3;3.2;5.2;2.2;8216
6.5;3.0;5.6;2.0;8217
7.7;3.8;6.7;2.3;8218
7.6;2.5;6.8;2.3;8219
5.9;2.2;5.0;1.6;8220
7.0;3.1;5.6;2.4;8221
5.7;2.6;4.8;2.2;8222
7.6;2.7;6.6;2.0;8223
6.2;2.6;4.8;1.9;8224
6.7;3.2;5.5;2.2;8225
7.3;3.1;6.0;1.8;8226
6.1;2.7;4.7;1.9;8227
6.1;2.9;4.9;1.8;8228
7.1;2.9;5.6;1.8;8230
7.4;2.8;6.1;1.9;8231
7.8;3.7;6.4;2.1;8232
6.4;2.8;5.5;2.2;8233
6.3;2.8;5.0;1.4;8234
6.0;2.5;5.4;1.5;8235
7.6;2.8;6.1;2.3;8236
6.2;3.4;5.6;2.3;8237
6.3;2.9;5.3;1.8;8238
6.0;2.8;4.7;1.9;8239
6.9;3.0;4.9;2.2;8242
5.9;2.7;5.0;1.8;8243
6.7;3.0;5.9;2.3;8244
6.8;3.3;5.6;2.7;8245
6.6;3.0;5.2;2.4;8246
6.4;2.9;5.2;1.9;8248
6.2;3.3;5.3;2.4;8249
6.0;2.9;4.9;1.8;8250
5.0;3.4;1.3;0.3;8251
4.7;2.8;1.3;0.3;8252
4.5;3.0;1.2;0.2;8253
4.7;3.0;1.5;0.2;8254
4.9;3.5;1.3;0.3;8255
5.3;3.8;1.7;0.4;8256
4.9;3.3;1.5;0.3;8258
4.2;2.9;1.5;0.3;8259
4.8;3.1;1.5;0.1;8260
5.3;3.6;1.5;0.3;8261
4.6;3.4;1.6;0.2;8262
4.7;3.0;1.2;0.1;8263
4.2;2.9;0.9;0.2;8264
5.7;4.2;1.5;0.4;8266
5.4;3.9;1.1;0.4;8267
5.0;3.3;1.4;0.3;8268
5.6;3.9;1.6;0.3;8269
5.1;3.9;1.5;0.4;8270
5.5;3.3;1.5;0.2;8271
5.1;3.3;1.7;0.6;8274
4.8;3.3;2.0;0.3;8275
4.9;3.0;1.6;0.1;8276
5.0;3.4;1.7;0.6;8277
5.2;3.4;1.5;0.4;8278
5.1;3.3;1.3;0.3;8279
5.4;3.3;1.3;0.5;8282
5.2;4.1;1.6;0.1;8283
5.5;4.1;1.4;0.3;8284
4.8;3.0;1.4;0.2;8285
5.0;3.1;1.1;0.2;8286
5.3;3.3;1.1;0.2;8287
4.9;2.9;1.4;0.2;8288
4.4;3.0;1.3;0.2;8289
5.0;3.4;1.6;0.2;8290
4.9;3.5;1.4;0.3;8291
4.4;2.3;1.3;0.4;8292
4.5;3.1;1.3;0.3;8293
4.9;3.6;1.5;0.6;8294
5.2;3.8;1.9;0.4;8295
4.7;2.9;1.3;0.4;8296
5.2;3.7;1.3;0.2;8299
4.8;3.1;1.4;0.2;8300
5.8;2.7;4.4;1.5;8306
5.6;2.4;3.9;1.1;8320
5.6;2.6;4.2;1.4;8350
6.2;3.3;6.0;2.5;8351
5.8;2.6;5.0;1.9;8352
7.0;2.9;5.8;2.1;8353
6.2;2.8;5.7;1.9;8354
6.6;2.9;5.7;2.3;8355
7.4;2.8;6.7;2.2;8356
4.9;2.5;4.5;1.6;8357
7.2;2.8;6.2;1.8;8358
6.6;2.3;5.6;1.8;8359
7.3;3.7;6.1;2.5;8360
6.4;3.1;4.9;2.1;8361
6.5;2.5;5.3;1.9;8362
6.9;2.9;5.4;2.1;8363
5.8;2.4;5.0;1.9;8364
5.7;2.7;5.2;2.4;8365
6.4;3.0;5.4;2.3;8366
7.6;3.7;6.7;2.2;8368
7.6;2.5;6.9;2.4;8369
6.0;2.1;4.9;1.4;8370
6.9;3.1;5.8;2.3;8371
5.5;2.8;4.9;2.0;8372
7.7;2.7;6.7;2.0;8373
6.6;3.2;5.7;2.2;8375
6.1;2.7;4.7;1.8;8377
6.2;3.1;4.9;2.0;8378
6.3;2.9;5.6;2.1;8379
7.2;2.9;5.6;1.7;8380
7.3;2.8;6.0;1.9;8381
7.9;3.8;6.3;2.0;8382
6.4;2.7;5.7;2.2;8383
6.2;2.7;4.9;1.6;8384
6.1;2.7;5.5;1.5;8385
7.8;2.9;6.0;2.2;8386
6.2;3.3;5.5;2.4;8387
6.3;3.1;5.4;1.7;8388
6.0;3.0;4.8;1.9;8389
6.9;3.0;5.2;2.1;8390
6.6;3.0;5.7;2.4;8391
6.8;3.1;5.1;2.4;8392
5.6;2.8;5.1;1.9;8393
6.7;3.3;5.8;2.2;8394
6.7;3.3;5.6;2.4;8395
6.7;2.8;5.1;2.3;8396
6.2;2.4;5.0;1.9;8397
6.5;2.9;5.3;2.1;8398
6.2;3.3;5.5;2.2;8399
5.9;2.9;5.2;1.9;8400
4.8;2.9;1.3;0.1;8402
4.6;3.1;1.2;0.3;8403
4.7;3.1;1.3;0.3;8404
4.5;3.4;1.4;0.4;8407
5.1;3.4;1.5;0.3;8408
4.3;2.8;1.2;0.3;8409
4.9;3.0;1.5;0.1;8410
5.5;3.7;1.3;0.3;8411
4.7;3.3;1.7;0.2;8412
4.7;3.1;1.4;0.2;8413
4.2;2.9;1.1;0.3;8414
5.5;4.4;1.5;0.5;8416
5.3;3.7;1.2;0.5;8417
5.0;3.5;1.4;0.4;8418
5.0;3.7;1.4;0.4;8420
5.5;3.3;1.7;0.3;8421
5.1;3.8;1.4;0.6;8422
4.5;3.5;0.9;0.4;8423
5.0;3.1;1.8;0.6;8424
4.9;3.3;2.0;0.3;8425
5.0;2.9;1.5;0.2;8426
5.0;3.4;1.7;0.5;8427
5.2;3.4;1.5;0.1;8428
5.2;3.3;1.3;0.3;8429
4.7;3.1;1.6;0.4;8430
4.8;3.0;1.6;0.2;8431
5.3;3.4;1.4;0.5;8432
5.2;4.1;1.5;0.1;8433
5.4;4.2;1.4;0.3;8434
4.8;3.0;1.5;0.2;8435
5.0;3.3;1.2;0.3;8436
5.5;3.5;1.3;0.2;8437
4.3;3.0;1.1;0.2;8439
5.0;3.4;1.5;0.2;8440
5.0;3.4;1.1;0.3;8441
4.4;2.2;1.3;0.3;8442
4.4;3.2;1.2;0.3;8443
4.8;3.6;1.6;0.6;8444
4.9;3.8;1.9;0.5;8445
4.7;2.9;1.4;0.4;8446
5.2;3.8;1.4;0.3;8447
4.5;3.2;1.4;0.1;8448
5.2;3.8;1.5;0.3;8449
4.9;3.2;1.5;0.1;8450
6.5;3.1;4.4;1.5;8452
5.1;2.5;3.8;1.4;8460
5.6;2.8;3.4;1.3;8465
6.6;3.2;4.4;1.5;8466
6.4;2.9;4.2;1.4;8475
6.2;3.2;5.9;2.5;8501
5.6;2.7;5.1;2.1;8502
6.1;2.7;5.5;1.9;8504
6.4;3.0;5.9;2.2;8505
7.7;3.0;6.5;2.2;8506
4.9;2.5;4.5;1.7;8507
7.4;2.8;6.2;1.9;8508
6.7;2.4;5.8;1.7;8509
7.2;3.5;6.0;2.5;8510
6.4;3.2;5.2;2.1;8511
6.4;2.7;5.3;1.9;8512
6.7;2.8;5.5;2.3;8513
5.8;2.8;5.0;2.4;8515
6.4;3.1;5.3;2.3;8516
6.5;3.1;5.3;1.8;8517
7.7;3.7;6.7;2.2;8518
7.7;2.7;6.8;2.3;8519
5.9;2.1;5.1;1.6;8520
6.9;3.2;5.6;2.4;8521
5.6;2.8;4.9;2.0;8522
7.7;2.8;6.6;2.0;8523
6.2;2.7;4.8;1.8;8524
6.5;3.3;5.6;2.2;8525
7.2;3.1;6.1;1.7;8526
6.1;2.9;4.9;1.9;8528
6.2;2.8;5.4;2.2;8529
7.2;3.0;5.6;1.8;8530
7.5;2.8;6.2;1.9;8531
8.0;3.7;6.3;2.0;8532
6.3;2.7;5.5;2.3;8533
6.1;2.5;5.7;1.5;8535
6.3;3.0;5.5;1.9;8538
6.0;3.0;4.7;1.7;8539
6.9;3.0;5.3;2.1;8540
6.7;3.0;5.6;2.6;8541
6.7;3.0;5.0;2.3;8542
5.7;2.5;5.0;2.0;8543
6.6;3.1;5.7;2.3;8544
6.8;3.3;5.7;2.4;8545
6.7;3.0;5.1;2.4;8546
6.1;2.5;5.0;2.0;8547
6.4;2.9;5.2;2.0;8548
6.1;3.4;5.3;2.4;8549
5.7;3.0;5.1;1.8;8550
5.1;3.4;1.3;0.2;8551
4.8;3.0;1.3;0.3;8552
4.6;3.2;1.3;0.3;8553
4.6;3.1;1.4;0.2;8554
4.9;3.6;1.2;0.1;8555
5.3;3.9;1.6;0.3;8556
4.6;3.4;1.3;0.4;8557
4.8;3.3;1.5;0.2;8558
4.4;2.9;1.4;0.3;8559
4.9;3.1;1.4;0.1;8560
5.5;3.7;1.4;0.3;8561
4.7;3.4;1.5;0.2;8562
4.8;3.0;1.4;0.2;8563
4.2;3.0;1.1;0.1;8564
5.8;4.0;1.1;0.2;8565
5.6;4.3;1.5;0.4;8566
5.1;3.3;1.4;0.3;8568
5.7;3.8;1.6;0.3;8569
5.0;3.7;1.4;0.5;8570
5.3;3.3;1.7;0.2;8571
5.0;3.7;1.5;0.4;8572
5.0;3.1;1.7;0.4;8574
5.0;3.5;1.6;0.5;8577
5.1;3.5;1.5;0.4;8578
5.0;3.3;1.4;0.3;8579
4.6;3.2;1.7;0.2;8580
4.9;3.0;1.5;0.2;8581
5.3;3.4;1.5;0.4;8582
5.2;4.2;1.6;0.3;8583
5.5;4.1;1.4;0.1;8584
5.0;3.0;1.4;0.2;8585
5.0;3.0;1.3;0.3;8586
4.8;3.0;1.5;0.3;8588
4.2;2.9;1.2;0.3;8589
5.0;3.2;1.4;0.3;8590
5.0;3.5;1.2;0.4;8591
4.5;2.2;1.3;0.4;8592
4.4;3.0;1.2;0.2;8593
4.9;3.4;1.6;0.5;8594
5.1;3.6;1.9;0.3;8595
4.7;2.9;1.3;0.4;8596
4.9;3.7;1.6;0.2;8597
4.5;3.0;1.5;0.3;8598
5.3;3.7;1.3;0.4;8599
6.8;2.9;4.8;1.5;8627
6.5;2.9;5.0;1.7;8628
5.5;2.3;3.7;1.2;8631
5.9;2.7;5.1;1.7;8634
5.9;2.6;3.9;1.1;8643
6.4;3.2;6.0;2.6;8651
7.1;3.0;5.9;2.3;8653
6.3;2.8;5.5;1.9;8654
7.5;3.0;6.6;2.2;8656
4.9;2.5;4.4;1.7;8657
7.3;2.8;6.3;1.9;8658
6.6;2.5;5.6;1.9;8659
7.2;3.5;6.0;2.6;8660
6.5;3.1;5.1;2.0;8661
6.3;2.5;5.2;1.9;8662
6.8;3.0;5.4;2.0;8663
5.8;2.6;5.0;2.5;8665
6.4;3.2;5.2;2.3;8666
6.5;3.0;5.4;1.9;8667
7.6;3.6;6.7;2.1;8668
7.7;2.6;6.8;2.3;8669
6.0;2.0;4.8;1.4;8670
5.5;2.8;4.8;2.2;8672
7.5;2.8;6.6;2.1;8673
6.3;2.7;4.9;1.9;8674
6.7;3.3;5.7;2.2;8675
7.2;3.2;5.8;1.9;8676
6.2;2.8;4.8;1.8;8677
6.0;2.9;4.9;1.8;8678
6.3;2.7;5.5;2.1;8679
7.0;3.0;5.8;1.6;8680
7.4;2.8;6.0;2.0;8681
7.8;3.7;6.5;2.1;8682
6.2;2.7;5.7;2.2;8683
6.2;2.6;5.1;1.6;8684
6.1;2.6;5.7;1.4;8685
7.7;2.9;6.0;2.4;8686
6.3;3.4;5.6;2.5;8687
6.3;3.0;5.5;1.9;8688
5.8;3.1;4.7;1.9;8689
6.9;3.0;5.4;2.1;8690
6.6;3.1;5.4;2.3;8691
7.0;3.0;5.0;2.4;8692
5.7;2.7;4.9;1.9;8693
6.7;3.0;5.9;2.3;8694
6.7;3.3;5.6;2.4;8695
6.5;3.0;5.1;2.3;8696
6.3;2.3;5.1;2.1;8697
6.5;3.0;5.2;2.1;8698
6.1;3.3;5.3;2.5;8699
5.8;3.0;5.0;1.8;8700
5.0;3.5;1.3;0.3;8701
4.9;2.9;1.2;0.3;8702
4.7;3.1;1.2;0.3;8703
4.6;3.0;1.6;0.2;8704
5.0;3.5;1.3;0.1;8705
5.3;3.8;1.7;0.6;8706
4.4;3.3;1.4;0.3;8707
5.0;3.3;1.5;0.2;8708
4.3;2.8;1.3;0.4;8709
4.8;3.2;1.3;0.1;8710
5.4;3.8;1.4;0.1;8711
4.9;3.3;1.6;0.3;8712
4.7;2.9;1.3;0.2;8713
5.6;3.9;1.2;0.1;8715
5.6;4.4;1.5;0.5;8716
5.4;3.8;1.2;0.5;8717
5.1;3.5;1.3;0.4;8718
5.7;3.7;1.6;0.3;8719
5.1;3.6;1.5;0.3;8720
5.5;3.5;1.7;0.3;8721
4.9;3.7;1.5;0.3;8722
4.6;3.5;1.0;0.3;8723
5.1;3.4;1.7;0.4;8724
4.8;3.4;1.8;0.2;8725
4.9;2.9;1.5;0.2;8726
4.8;3.3;1.4;0.5;8727
5.1;3.5;1.3;0.3;8728
5.2;3.2;1.4;0.3;8729
4.6;3.3;1.5;0.3;8730
4.8;3.0;1.5;0.2;8731
5.4;3.3;1.4;0.4;8732
5.2;4.1;1.4;0.2;8733
5.3;4.2;1.2;0.3;8734
4.8;3.1;1.5;0.1;8735
5.0;3.1;1.2;0.3;8736
5.5;3.5;1.4;0.2;8737
4.8;2.9;1.6;0.2;8738
4.5;2.9;1.2;0.3;8739
5.1;3.3;1.5;0.2;8740
4.9;3.4;1.2;0.3;8741
4.5;2.1;1.4;0.3;8742
4.4;3.1;1.2;0.2;8743
5.1;3.5;1.7;0.7;8744
5.0;3.7;1.8;0.6;8745
5.0;3.8;1.5;0.2;8747
4.6;3.0;1.4;0.2;8748
5.2;3.6;1.4;0.3;8749
5.0;3.4;1.3;0.2;8750
5.7;2.7;4.1;1.0;8768
6.3;2.5;4.7;1.4;8773
5.9;2.8;4.5;1.6;8779
5.5;2.4;3.7;1.0;8782
5.7;2.7;4.0;1.3;8783
5.3;3.0;4.4;1.5;8785
5.9;3.5;4.4;1.6;8786
5.7;3.0;4.0;1.3;8796
6.2;3.2;5.9;2.5;8801
5.7;2.6;5.1;2.0;8802
7.1;2.8;5.9;2.1;8803
6.2;2.9;5.6;2.0;8804
6.4;3.1;5.6;2.3;8805
7.7;3.0;6.6;2.1;8806
4.9;2.3;4.5;1.7;8807
7.1;2.9;6.2;1.9;8808
6.7;2.6;5.6;1.8;8809
7.1;3.5;6.1;2.6;8810
6.4;3.1;5.0;2.0;8811
6.3;2.6;5.2;2.0;8812
6.7;3.0;5.5;2.3;8813
5.7;2.4;4.9;2.0;8814
5.8;2.8;5.2;2.6;8815
6.4;3.2;5.2;2.4;8816
6.6;2.9;5.4;1.8;8817
7.6;3.7;6.6;2.2;8818
7.6;2.5;6.9;2.4;8819
5.9;2.1;4.8;1.5;8820
6.9;3.1;5.6;2.3;8821
5.6;2.8;4.8;2.1;8822
6.4;2.6;5.0;1.8;8824
6.7;3.3;5.7;2.1;8825
7.2;3.2;6.0;1.9;8826
6.1;2.7;4.7;1.9;8827
6.1;3.0;4.9;1.8;8828
6.4;2.9;5.5;2.2;8829
7.4;2.7;6.0;1.9;8831
7.9;3.6;6.3;2.1;8832
6.2;2.8;5.5;2.2;8833
6.3;2.8;4.9;1.5;8834
7.6;3.0;6.0;2.4;8836
6.3;3.4;5.5;2.4;8837
6.2;3.1;5.5;1.8;8838
6.0;3.1;4.8;1.9;8839
6.9;3.1;5.4;2.3;8840
6.6;3.1;5.6;2.5;8841
6.7;3.1;5.0;2.4;8842
5.8;2.7;5.0;1.9;8843
6.7;3.1;5.8;2.3;8844
6.6;3.3;5.7;2.6;8845
6.8;2.9;5.1;2.3;8846
6.3;2.5;5.0;1.9;8847
6.3;2.9;5.1;2.0;8848
6.1;3.5;5.3;2.3;8849
5.7;3.0;5.1;1.8;8850
5.0;3.4;1.2;0.3;8851
4.9;2.9;1.3;0.3;8852
4.6;3.2;1.2;0.3;8853
4.6;3.2;1.4;0.2;8854
5.0;3.4;1.4;0.1;8855
5.5;3.8;1.8;0.5;8856
4.6;3.5;1.5;0.2;8857
4.9;3.3;1.4;0.3;8858
4.8;3.1;1.5;0.2;8860
5.2;3.7;1.4;0.1;8861
4.6;3.0;1.5;0.1;8863
4.2;3.0;1.1;0.1;8864
5.8;3.9;1.3;0.2;8865
5.7;4.3;1.5;0.5;8866
5.3;4.0;1.3;0.5;8867
5.1;3.4;1.3;0.3;8868
5.6;3.7;1.7;0.4;8869
5.3;3.3;1.5;0.1;8871
4.9;3.5;1.4;0.5;8872
4.5;3.4;1.0;0.3;8873
5.1;3.4;1.7;0.6;8874
4.8;3.4;1.8;0.1;8875
4.9;3.3;1.7;0.4;8877
5.2;3.5;1.4;0.4;8878
5.1;3.4;1.5;0.1;8879
4.6;3.1;1.7;0.4;8880
4.9;3.1;1.6;0.3;8881
5.4;3.4;1.4;0.5;8882
5.4;4.1;1.5;0.2;8884
4.8;3.0;1.3;0.1;8885
4.9;3.2;1.1;0.1;8886
5.5;3.3;1.4;0.2;8887
4.8;3.1;1.3;0.1;8888
5.0;3.3;1.5;0.1;8890
5.0;3.4;1.2;0.5;8891
4.3;3.1;1.2;0.3;8893
5.0;3.3;1.6;0.6;8894
5.0;3.7;1.9;0.3;8895
4.7;2.9;1.3;0.4;8896
5.2;3.8;1.6;0.2;8897
4.5;3.1;1.3;0.3;8898
5.3;3.6;1.3;0.3;8899
4.9;3.2;1.4;0.3;8900
7.0;3.2;4.6;1.5;8901
4.8;2.4;3.2;1.1;8908
6.3;2.7;4.4;1.4;8925
6.5;3.0;4.3;1.3;8926
6.7;2.8;4.8;1.3;8927
6.6;3.0;4.5;1.6;8937
6.2;3.1;6.0;2.5;8951
5.6;2.5;5.0;1.9;8952
7.0;3.0;5.9;2.2;8953
6.5;3.0;5.7;2.4;8955
7.5;2.9;6.6;2.1;8956
4.8;2.5;4.5;1.9;8957
7.2;2.9;6.4;1.9;8958
6.7;2.3;5.6;1.8;8959
7.0;3.6;6.2;2.6;8960
6.4;3.1;5.0;2.0;8961
6.5;2.6;5.2;1.8;8962
6.8;2.9;5.6;2.2;8963
5.6;2.5;5.0;2.0;8964
5.8;2.6;5.1;2.6;8965
6.2;3.1;5.1;2.4;8966
6.4;2.9;5.5;1.9;8967
7.6;3.6;6.6;2.3;8968
7.6;2.6;6.8;2.4;8969
6.9;3.1;5.7;2.4;8971
5.5;2.8;4.8;2.0;8972
7.6;2.9;6.7;2.2;8973
6.7;3.3;5.7;2.2;8975
6.0;2.9;4.9;1.9;8978
6.4;2.9;5.5;2.2;8979
7.2;2.8;5.8;1.5;8980
7.4;2.7;6.1;2.0;8981
7.8;3.7;6.4;2.1;8982
6.2;2.7;5.5;2.2;8983
6.3;2.9;5.2;1.6;8984
6.0;2.5;5.5;1.5;8985
6.3;3.1;5.3;1.9;8988
6.0;2.9;4.7;1.8;8989
6.9;3.1;5.3;2.1;8990
6.9;3.0;5.1;2.4;8992
6.7;3.1;5.9;2.2;8994
6.6;3.1;5.5;2.7;8995
6.7;3.0;5.1;2.2;8996
6.3;2.4;5.1;2.0;8997
6.5;3.0;5.2;2.0;8998
6.2;3.4;5.4;2.4;8999
5.9;3.0;5.0;2.0;9000
5.0;3.5;1.3;0.2;9001
4.8;2.9;1.3;0.2;9002
4.6;3.2;1.1;0.3;9003
4.5;3.1;1.5;0.3;9004
5.1;3.5;1.3;0.2;9005
5.3;3.9;1.7;0.5;9006
4.6;3.4;1.4;0.4;9007
5.0;3.5;1.4;0.3;9008
4.3;2.9;1.3;0.3;9009
4.8;3.1;1.4;0.1;9010
5.2;3.6;1.4;0.3;9011
4.7;2.9;1.4;0.1;9013
4.2;2.9;1.1;0.2;9014
5.7;4.0;1.2;0.2;9015
5.5;4.4;1.4;0.4;9016
5.3;3.8;1.2;0.4;9017
5.1;3.5;1.4;0.4;9018
5.1;3.8;1.5;0.5;9020
5.4;3.4;1.6;0.3;9021
5.2;3.7;1.5;0.5;9022
4.5;3.6;1.0;0.3;9023
5.1;3.3;1.7;0.4;9024
5.0;3.0;1.6;0.3;9026
4.9;3.3;1.4;0.5;9027
5.1;3.3;1.4;0.3;9028
4.7;3.0;1.6;0.3;9031
5.4;3.3;1.4;0.4;9032
5.2;4.2;1.4;0.2;9033
5.5;4.3;1.3;0.4;9034
4.8;3.1;1.6;0.1;9035
4.9;3.2;1.2;0.2;9036
5.3;3.5;1.2;0.1;9037
4.5;3.0;1.1;0.4;9039
5.0;3.4;1.4;0.2;9040
4.9;3.5;1.3;0.3;9041
4.4;2.3;1.3;0.2;9042
4.2;3.1;1.3;0.2;9043
4.9;3.4;1.7;0.8;9044
4.9;3.7;1.7;0.5;9045
4.9;2.8;1.4;0.4;9046
4.7;3.0;1.3;0.2;9048
5.3;3.5;1.5;0.3;9049
4.9;3.2;1.4;0.2;9050
6.8;3.3;4.6;1.4;9051
5.9;3.3;4.6;1.8;9071
6.2;2.5;4.8;1.6;9073
5.4;2.4;3.5;1.0;9082
5.4;3.0;4.1;1.3;9089
5.6;2.9;4.3;1.3;9096
6.3;3.3;5.9;2.6;9101
5.7;2.7;5.2;1.8;9102
7.0;2.9;5.8;2.2;9103
6.3;2.8;5.5;1.9;9104
6.6;2.8;5.7;2.1;9105
7.6;2.9;6.6;2.2;9106
4.8;2.5;4.4;1.7;9107
6.7;2.4;5.9;2.0;9109
7.2;3.5;6.0;2.5;9110
6.6;3.1;5.0;2.0;9111
6.3;2.6;5.3;1.9;9112
6.7;3.0;5.3;2.1;9113
5.6;2.4;5.1;2.1;9114
5.8;2.8;5.1;2.3;9115
6.4;3.2;5.2;2.3;9116
7.7;3.7;6.6;2.1;9118
7.7;2.6;6.9;2.4;9119
6.0;2.3;5.0;1.5;9120
6.8;3.1;5.5;2.4;9121
