examiner;id;species
Andrej;9146;Iris-virginica
Ahmad;9147;Iris-virginica
Matteo;9148;Iris-virginica
Sobhan;9149;Iris-virginica
Andrej;9150;Iris-virginica
Andrej;9152;Iris-setosa
Matteo;9154;Iris-setosa
Sobhan;9155;Iris-setosa
Andrej;9156;Iris-setosa
Ahmad;9157;Iris-setosa
Matteo;9158;Iris-setosa
Sobhan;9159;Iris-setosa
Andrej;9160;Iris-setosa
Ahmad;9161;Iris-setosa
Matteo;9162;Iris-setosa
Sobhan;9163;Iris-setosa
Andrej;9164;Iris-setosa
Matteo;9166;Iris-setosa
Sobhan;9167;Iris-setosa
Andrej;9168;Iris-setosa
Ahmad;9169;Iris-setosa
Matteo;9170;Iris-setosa
Sobhan;9171;Iris-setosa
Andrej;9172;Iris-setosa
Ahmad;9173;Iris-setosa
Matteo;9174;Iris-setosa
Sobhan;9175;Iris-setosa
Ahmad;9177;Iris-setosa
Matteo;9178;Iris-setosa
Andrej;9180;Iris-setosa
Ahmad;9181;Iris-setosa
Matteo;9182;Iris-setosa
Sobhan;9183;Iris-setosa
Andrej;9184;Iris-setosa
Ahmad;9185;Iris-setosa
Sobhan;9187;Iris-setosa
Andrej;9188;Iris-setosa
Ahmad;9189;Iris-setosa
Matteo;9190;Iris-setosa
Sobhan;9191;Iris-setosa
Ahmad;9193;Iris-setosa
Matteo;9194;Iris-setosa
Sobhan;9195;Iris-setosa
Andrej;9196;Iris-setosa
Ahmad;9197;Iris-setosa
Matteo;9198;Iris-setosa
Sobhan;9199;Iris-setosa
Andrej;9200;Iris-setosa
Ahmad;9201;Iris-versicolor
Matteo;9202;Iris-versicolor
Matteo;9206;Iris-versicolor
Matteo;9210;Iris-versicolor
Sobhan;9211;Iris-versicolor
Ahmad;9221;Iris-versicolor
Matteo;9226;Iris-versicolor
Ahmad;9229;Iris-versicolor
Matteo;9238;Iris-versicolor
Andrej;9240;Iris-versicolor
Matteo;9242;Iris-versicolor
Sobhan;9247;Iris-versicolor
Sobhan;9251;Iris-virginica
Andrej;9252;Iris-virginica
Ahmad;9253;Iris-virginica
Matteo;9254;Iris-virginica
Sobhan;9255;Iris-virginica
Andrej;9256;Iris-virginica
Ahmad;9257;Iris-virginica
Matteo;9258;Iris-virginica
Sobhan;9259;Iris-virginica
Andrej;9260;Iris-virginica
Ahmad;9261;Iris-virginica
Matteo;9262;Iris-virginica
Sobhan;9263;Iris-virginica
Andrej;9264;Iris-virginica
Ahmad;9265;Iris-virginica
Matteo;9266;Iris-virginica
Sobhan;9267;Iris-virginica
Andrej;9268;Iris-virginica
Ahmad;9269;Iris-virginica
Matteo;9270;Iris-virginica
Sobhan;9271;Iris-virginica
Andrej;9272;Iris-virginica
Ahmad;9273;Iris-virginica
Matteo;9274;Iris-virginica
Sobhan;9275;Iris-virginica
Andrej;9276;Iris-virginica
Ahmad;9277;Iris-virginica
Matteo;9278;Iris-virginica
Sobhan;9279;Iris-virginica
Andrej;9280;Iris-virginica
Ahmad;9281;Iris-virginica
Sobhan;9283;Iris-virginica
Andrej;9284;Iris-virginica
Ahmad;9285;Iris-virginica
Matteo;9286;Iris-virginica
Sobhan;9287;Iris-virginica
Andrej;9288;Iris-virginica
Ahmad;9289;Iris-virginica
Matteo;9290;Iris-virginica
Andrej;9292;Iris-virginica
Ahmad;9293;Iris-virginica
Matteo;9294;Iris-virginica
Sobhan;9295;Iris-virginica
Andrej;9296;Iris-virginica
Matteo;9298;Iris-virginica
Sobhan;9299;Iris-virginica
Andrej;9300;Iris-virginica
Sobhan;9301;Iris-setosa
Andrej;9302;Iris-setosa
Ahmad;9303;Iris-setosa
Matteo;9304;Iris-setosa
Andrej;9306;Iris-setosa
Ahmad;9307;Iris-setosa
Matteo;9308;Iris-setosa
Sobhan;9309;Iris-setosa
Ahmad;9311;Iris-setosa
Matteo;9312;Iris-setosa
Sobhan;9313;Iris-setosa
Andrej;9314;Iris-setosa
Ahmad;9315;Iris-setosa
Matteo;9316;Iris-setosa
Sobhan;9317;Iris-setosa
Andrej;9318;Iris-setosa
Ahmad;9319;Iris-setosa
Matteo;9320;Iris-setosa
Sobhan;9321;Iris-setosa
Andrej;9322;Iris-setosa
Ahmad;9323;Iris-setosa
Matteo;9324;Iris-setosa
Sobhan;9325;Iris-setosa
Andrej;9326;Iris-setosa
Matteo;9328;Iris-setosa
Sobhan;9329;Iris-setosa
Ahmad;9331;Iris-setosa
Matteo;9332;Iris-setosa
Sobhan;9333;Iris-setosa
Andrej;9334;Iris-setosa
Ahmad;9335;Iris-setosa
Andrej;9338;Iris-setosa
Ahmad;9339;Iris-setosa
Matteo;9340;Iris-setosa
Sobhan;9341;Iris-setosa
Andrej;9342;Iris-setosa
Ahmad;9343;Iris-setosa
Matteo;9344;Iris-setosa
Sobhan;9345;Iris-setosa
Andrej;9346;Iris-setosa
Ahmad;9347;Iris-setosa
Matteo;9348;Iris-setosa
Sobhan;9349;Iris-setosa
Andrej;9350;Iris-setosa
Ahmad;9355;Iris-versicolor
Andrej;9370;Iris-versicolor
Andrej;9386;Iris-versicolor
Matteo;9392;Iris-versicolor
Sobhan;9401;Iris-virginica
Andrej;9402;Iris-virginica
Ahmad;9403;Iris-virginica
Matteo;9404;Iris-virginica
Sobhan;9405;Iris-virginica
Ahmad;9407;Iris-virginica
Matteo;9408;Iris-virginica
Sobhan;9409;Iris-virginica
Andrej;9410;Iris-virginica
Ahmad;9411;Iris-virginica
Sobhan;9413;Iris-virginica
Ahmad;9415;Iris-virginica
Matteo;9416;Iris-virginica
Sobhan;9417;Iris-virginica
Andrej;9418;Iris-virginica
Ahmad;9419;Iris-virginica
Matteo;9420;Iris-virginica
Sobhan;9421;Iris-virginica
Andrej;9422;Iris-virginica
Ahmad;9423;Iris-virginica
Matteo;9424;Iris-virginica
Sobhan;9425;Iris-virginica
Andrej;9426;Iris-virginica
Ahmad;9427;Iris-virginica
Matteo;9428;Iris-virginica
Sobhan;9429;Iris-virginica
Andrej;9430;Iris-virginica
Ahmad;9431;Iris-virginica
Matteo;9432;Iris-virginica
Sobhan;9433;Iris-virginica
Andrej;9434;Iris-virginica
Ahmad;9435;Iris-virginica
Matteo;9436;Iris-virginica
Sobhan;9437;Iris-virginica
Andrej;9438;Iris-virginica
Ahmad;9439;Iris-virginica
Matteo;9440;Iris-virginica
Sobhan;9441;Iris-virginica
Andrej;9442;Iris-virginica
Ahmad;9443;Iris-virginica
Matteo;9444;Iris-virginica
Sobhan;9445;Iris-virginica
Andrej;9446;Iris-virginica
Ahmad;9447;Iris-virginica
Matteo;9448;Iris-virginica
Sobhan;9449;Iris-virginica
Andrej;9450;Iris-virginica
Sobhan;9451;Iris-setosa
Andrej;9452;Iris-setosa
Matteo;9454;Iris-setosa
Sobhan;9455;Iris-setosa
Andrej;9456;Iris-setosa
Ahmad;9457;Iris-setosa
Matteo;9458;Iris-setosa
Sobhan;9459;Iris-setosa
Andrej;9460;Iris-setosa
Ahmad;9461;Iris-setosa
Matteo;9462;Iris-setosa
Sobhan;9463;Iris-setosa
Andrej;9464;Iris-setosa
Ahmad;9465;Iris-setosa
Matteo;9466;Iris-setosa
Sobhan;9467;Iris-setosa
Andrej;9468;Iris-setosa
Ahmad;9469;Iris-setosa
Matteo;9470;Iris-setosa
Sobhan;9471;Iris-setosa
Andrej;9472;Iris-setosa
Ahmad;9473;Iris-setosa
Matteo;9474;Iris-setosa
Sobhan;9475;Iris-setosa
Matteo;9478;Iris-setosa
Sobhan;9479;Iris-setosa
Andrej;9480;Iris-setosa
Ahmad;9481;Iris-setosa
Matteo;9482;Iris-setosa
Sobhan;9483;Iris-setosa
Andrej;9484;Iris-setosa
Ahmad;9485;Iris-setosa
Matteo;9486;Iris-setosa
Andrej;9488;Iris-setosa
Ahmad;9489;Iris-setosa
Matteo;9490;Iris-setosa
Sobhan;9491;Iris-setosa
Andrej;9492;Iris-setosa
Ahmad;9493;Iris-setosa
Matteo;9494;Iris-setosa
Andrej;9496;Iris-setosa
Ahmad;9497;Iris-setosa
Sobhan;9499;Iris-setosa
Andrej;9500;Iris-setosa
Sobhan;9507;Iris-versicolor
Matteo;9510;Iris-versicolor
Matteo;9514;Iris-versicolor
Matteo;9518;Iris-versicolor
Sobhan;9519;Iris-versicolor
Matteo;9522;Iris-versicolor
Sobhan;9547;Iris-versicolor
Sobhan;9551;Iris-virginica
Andrej;9552;Iris-virginica
Ahmad;9553;Iris-virginica
Matteo;9554;Iris-virginica
Sobhan;9555;Iris-virginica
Andrej;9556;Iris-virginica
Ahmad;9557;Iris-virginica
Matteo;9558;Iris-virginica
Sobhan;9559;Iris-virginica
Andrej;9560;Iris-virginica
Ahmad;9561;Iris-virginica
Matteo;9562;Iris-virginica
Sobhan;9563;Iris-virginica
Andrej;9564;Iris-virginica
Ahmad;9565;Iris-virginica
Matteo;9566;Iris-virginica
Sobhan;9567;Iris-virginica
Andrej;9568;Iris-virginica
Matteo;9570;Iris-virginica
Sobhan;9571;Iris-virginica
Andrej;9572;Iris-virginica
Ahmad;9573;Iris-virginica
Matteo;9574;Iris-virginica
Sobhan;9575;Iris-virginica
Andrej;9576;Iris-virginica
Ahmad;9577;Iris-virginica
Matteo;9578;Iris-virginica
Sobhan;9579;Iris-virginica
Andrej;9580;Iris-virginica
Ahmad;9581;Iris-virginica
Matteo;9582;Iris-virginica
Sobhan;9583;Iris-virginica
Andrej;9584;Iris-virginica
Ahmad;9585;Iris-virginica
Matteo;9586;Iris-virginica
Sobhan;9587;Iris-virginica
Andrej;9588;Iris-virginica
Ahmad;9589;Iris-virginica
Sobhan;9591;Iris-virginica
Andrej;9592;Iris-virginica
Ahmad;9593;Iris-virginica
Matteo;9594;Iris-virginica
Sobhan;9595;Iris-virginica
Andrej;9596;Iris-virginica
Matteo;9598;Iris-virginica
Sobhan;9599;Iris-virginica
Andrej;9600;Iris-virginica
Sobhan;9601;Iris-setosa
Andrej;9602;Iris-setosa
Ahmad;9603;Iris-setosa
Matteo;9604;Iris-setosa
Sobhan;9605;Iris-setosa
Andrej;9606;Iris-setosa
Ahmad;9607;Iris-setosa
Matteo;9608;Iris-setosa
Sobhan;9609;Iris-setosa
Andrej;9610;Iris-setosa
Ahmad;9611;Iris-setosa
Matteo;9612;Iris-setosa
Sobhan;9613;Iris-setosa
Andrej;9614;Iris-setosa
Ahmad;9615;Iris-setosa
Matteo;9616;Iris-setosa
Sobhan;9617;Iris-setosa
Andrej;9618;Iris-setosa
Ahmad;9619;Iris-setosa
Matteo;9620;Iris-setosa
Sobhan;9621;Iris-setosa
Andrej;9622;Iris-setosa
Ahmad;9623;Iris-setosa
Matteo;9624;Iris-setosa
Sobhan;9625;Iris-setosa
Ahmad;9627;Iris-setosa
Matteo;9628;Iris-setosa
Sobhan;9629;Iris-setosa
Andrej;9630;Iris-setosa
Ahmad;9631;Iris-setosa
Matteo;9632;Iris-setosa
Sobhan;9633;Iris-setosa
Andrej;9634;Iris-setosa
Ahmad;9635;Iris-setosa
Matteo;9636;Iris-setosa
Sobhan;9637;Iris-setosa
Andrej;9638;Iris-setosa
Ahmad;9639;Iris-setosa
Matteo;9640;Iris-setosa
Andrej;9642;Iris-setosa
Ahmad;9643;Iris-setosa
Matteo;9644;Iris-setosa
Sobhan;9645;Iris-setosa
Andrej;9646;Iris-setosa
Ahmad;9647;Iris-setosa
Matteo;9648;Iris-setosa
Sobhan;9649;Iris-setosa
Matteo;9652;Iris-versicolor
Sobhan;9653;Iris-versicolor
Andrej;9666;Iris-versicolor
Ahmad;9667;Iris-versicolor
Matteo;9668;Iris-versicolor
Andrej;9670;Iris-versicolor
Ahmad;9671;Iris-versicolor
Matteo;9700;Iris-versicolor
Andrej;9702;Iris-virginica
Ahmad;9703;Iris-virginica
Matteo;9704;Iris-virginica
Sobhan;9705;Iris-virginica
Andrej;9706;Iris-virginica
Ahmad;9707;Iris-virginica
Matteo;9708;Iris-virginica
Sobhan;9709;Iris-virginica
Ahmad;9711;Iris-virginica
Matteo;9712;Iris-virginica
Sobhan;9713;Iris-virginica
Andrej;9714;Iris-virginica
Ahmad;9715;Iris-virginica
Matteo;9716;Iris-virginica
Sobhan;9717;Iris-virginica
Andrej;9718;Iris-virginica
Ahmad;9719;Iris-virginica
Matteo;9720;Iris-virginica
Sobhan;9721;Iris-virginica
Andrej;9722;Iris-virginica
Ahmad;9723;Iris-virginica
Matteo;9724;Iris-virginica
Sobhan;9725;Iris-virginica
Andrej;9726;Iris-virginica
Ahmad;9727;Iris-virginica
Matteo;9728;Iris-virginica
Sobhan;9729;Iris-virginica
Andrej;9730;Iris-virginica
Ahmad;9731;Iris-virginica
Matteo;9732;Iris-virginica
Sobhan;9733;Iris-virginica
Andrej;9734;Iris-virginica
Ahmad;9735;Iris-virginica
Matteo;9736;Iris-virginica
Sobhan;9737;Iris-virginica
Andrej;9738;Iris-virginica
Ahmad;9739;Iris-virginica
Matteo;9740;Iris-virginica
Sobhan;9741;Iris-virginica
Andrej;9742;Iris-virginica
Ahmad;9743;Iris-virginica
Matteo;9744;Iris-virginica
Sobhan;9745;Iris-virginica
Andrej;9746;Iris-virginica
Ahmad;9747;Iris-virginica
Matteo;9748;Iris-virginica
Sobhan;9749;Iris-virginica
Andrej;9750;Iris-virginica
Sobhan;9751;Iris-setosa
Andrej;9752;Iris-setosa
Ahmad;9753;Iris-setosa
Sobhan;9755;Iris-setosa
Ahmad;9757;Iris-setosa
Matteo;9758;Iris-setosa
Sobhan;9759;Iris-setosa
Andrej;9760;Iris-setosa
Matteo;9762;Iris-setosa
Sobhan;9763;Iris-setosa
Andrej;9764;Iris-setosa
Ahmad;9765;Iris-setosa
Matteo;9766;Iris-setosa
Sobhan;9767;Iris-setosa
Andrej;9768;Iris-setosa
Ahmad;9769;Iris-setosa
Matteo;9770;Iris-setosa
Sobhan;9771;Iris-setosa
Andrej;9772;Iris-setosa
Ahmad;9773;Iris-setosa
Matteo;9774;Iris-setosa
Sobhan;9775;Iris-setosa
Andrej;9776;Iris-setosa
Ahmad;9777;Iris-setosa
Matteo;9778;Iris-setosa
Sobhan;9779;Iris-setosa
Ahmad;9781;Iris-setosa
Sobhan;9783;Iris-setosa
Andrej;9784;Iris-setosa
Ahmad;9785;Iris-setosa
Matteo;9786;Iris-setosa
Andrej;9788;Iris-setosa
Ahmad;9789;Iris-setosa
Matteo;9790;Iris-setosa
Sobhan;9791;Iris-setosa
Andrej;9792;Iris-setosa
Ahmad;9793;Iris-setosa
Matteo;9794;Iris-setosa
Sobhan;9795;Iris-setosa
Andrej;9796;Iris-setosa
Ahmad;9797;Iris-setosa
Matteo;9798;Iris-setosa
Sobhan;9799;Iris-setosa
Andrej;9800;Iris-setosa
Ahmad;9805;Iris-versicolor
Matteo;9806;Iris-versicolor
Sobhan;9819;Iris-versicolor
Andrej;9820;Iris-versicolor
Sobhan;9823;Iris-versicolor
Matteo;9826;Iris-versicolor
Andrej;9832;Iris-versicolor
Andrej;9836;Iris-versicolor
Matteo;9838;Iris-versicolor
Sobhan;9839;Iris-versicolor
Andrej;9840;Iris-versicolor
Matteo;9842;Iris-versicolor
Sobhan;9851;Iris-virginica
Andrej;9852;Iris-virginica
Ahmad;9853;Iris-virginica
Matteo;9854;Iris-virginica
Sobhan;9855;Iris-virginica
Andrej;9856;Iris-virginica
Ahmad;9857;Iris-virginica
Matteo;9858;Iris-virginica
Sobhan;9859;Iris-virginica
Andrej;9860;Iris-virginica
Ahmad;9861;Iris-virginica
Matteo;9862;Iris-virginica
Sobhan;9863;Iris-virginica
Andrej;9864;Iris-virginica
Ahmad;9865;Iris-virginica
Matteo;9866;Iris-virginica
Sobhan;9867;Iris-virginica
Andrej;9868;Iris-virginica
Ahmad;9869;Iris-virginica
Matteo;9870;Iris-virginica
Sobhan;9871;Iris-virginica
Andrej;9872;Iris-virginica
Ahmad;9873;Iris-virginica
Matteo;9874;Iris-virginica
Sobhan;9875;Iris-virginica
Andrej;9876;Iris-virginica
Ahmad;9877;Iris-virginica
Matteo;9878;Iris-virginica
Sobhan;9879;Iris-virginica
Andrej;9880;Iris-virginica
Ahmad;9881;Iris-virginica
Matteo;9882;Iris-virginica
Sobhan;9883;Iris-virginica
Andrej;9884;Iris-virginica
Ahmad;9885;Iris-virginica
Matteo;9886;Iris-virginica
Sobhan;9887;Iris-virginica
Andrej;9888;Iris-virginica
Ahmad;9889;Iris-virginica
Matteo;9890;Iris-virginica
Sobhan;9891;Iris-virginica
Andrej;9892;Iris-virginica
Matteo;9894;Iris-virginica
Sobhan;9895;Iris-virginica
Andrej;9896;Iris-virginica
Matteo;9898;Iris-virginica
Sobhan;9899;Iris-virginica
Andrej;9900;Iris-virginica
Sobhan;9901;Iris-setosa
Andrej;9902;Iris-setosa
Ahmad;9903;Iris-setosa
Matteo;9904;Iris-setosa
Sobhan;9905;Iris-setosa
Andrej;9906;Iris-setosa
Ahmad;9907;Iris-setosa
Matteo;9908;Iris-setosa
Sobhan;9909;Iris-setosa
Andrej;9910;Iris-setosa
Ahmad;9911;Iris-setosa
Matteo;9912;Iris-setosa
Sobhan;9913;Iris-setosa
Andrej;9914;Iris-setosa
Ahmad;9915;Iris-setosa
Matteo;9916;Iris-setosa
Sobhan;9917;Iris-setosa
Andrej;9918;Iris-setosa
Ahmad;9919;Iris-setosa
Sobhan;9921;Iris-setosa
Ahmad;9923;Iris-setosa
Matteo;9924;Iris-setosa
Sobhan;9925;Iris-setosa
Andrej;9926;Iris-setosa
Ahmad;9927;Iris-setosa
Matteo;9928;Iris-setosa
Sobhan;9929;Iris-setosa
Ahmad;9931;Iris-setosa
Sobhan;9933;Iris-setosa
Andrej;9934;Iris-setosa
Ahmad;9935;Iris-setosa
Matteo;9936;Iris-setosa
Sobhan;9937;Iris-setosa
Andrej;9938;Iris-setosa
Matteo;9940;Iris-setosa
Sobhan;9941;Iris-setosa
Andrej;9942;Iris-setosa
Ahmad;9943;Iris-setosa
Andrej;9946;Iris-setosa
Ahmad;9947;Iris-setosa
Matteo;9948;Iris-setosa
Sobhan;9949;Iris-setosa
Andrej;9958;Iris-versicolor
Sobhan;9961;Iris-versicolor
Andrej;9962;Iris-versicolor
Ahmad;9963;Iris-versicolor
Ahmad;9979;Iris-versicolor
Andrej;9982;Iris-versicolor
Andrej;9986;Iris-versicolor
Matteo;9992;Iris-versicolor
